id,shop_id,tracking,customer_id,status,created_at,collected_at,returned_at,country,notes
127,305,TN8001127,10563,20,2021-12-14T04:17:13.068421,2022-01-06T04:06:34.391709,,GB,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-11"", ""other_reason"": ""Looks different to image and quality too thin""}"
128,302,TN8001128,10547,40,2022-02-16T13:48:44.354644,2022-02-17T05:06:22.36036,2022-02-18T08:51:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-06"", ""other_reason"": """"}"
129,303,TN8001129,10105,40,2022-02-16T03:31:12.737441,2022-02-17T09:13:17.623499,2022-02-18T08:51:00,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
130,302,TN8001130,10443,40,2022-02-16T03:30:44.976817,2022-02-17T10:14:19.272987,2022-02-18T08:51:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
131,302,TN8001131,10250,40,2022-02-04T04:09:48.685152,2022-02-18T08:51:00,2022-02-18T08:51:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
132,303,TN8001132,10215,40,2022-02-16T03:31:59.782901,2022-02-18T08:51:00,2022-02-18T08:51:00,MY,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-11"", ""other_reason"": ""One of the frame's hinge is tilted, flimsy / loose.""}"
133,305,TN8001133,10549,40,2022-02-08T05:42:06.037009,2022-02-18T01:05:05.070436,2022-02-18T08:51:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
134,301,TN8001134,10327,40,2022-02-16T01:37:46.691501,2022-02-17T08:18:57.042299,2022-02-18T08:51:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
135,301,TN8001135,10252,40,2022-02-16T09:21:35.226595,2022-02-17T06:17:04.20658,2022-02-18T08:51:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
136,303,TN8001136,10629,40,2022-02-07T06:49:53.059612,2022-02-08T03:01:45.996025,2022-02-18T08:51:00,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
137,304,TN8001137,10025,40,2022-02-15T08:30:45.795367,2022-02-17T06:16:51.198893,2022-02-18T08:51:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
138,305,TN8001138,10191,40,2022-02-06T03:55:14.833784,2022-02-07T08:07:34.232349,2022-02-18T08:51:00,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
139,301,TN8001139,10305,40,2022-02-16T08:44:57.697418,2022-02-17T04:07:34.924058,2022-02-18T08:51:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
140,304,TN8001140,10199,40,2022-02-17T03:02:20.970388,2022-02-17T07:19:08.197766,2022-02-18T08:51:00,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
141,301,TN8001141,10498,60,2022-02-16T09:39:29.526228,2022-02-17T09:25:35.670987,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
142,302,TN8001142,10340,40,2022-02-10T07:28:46.886183,2022-02-11T06:32:07.655827,2022-02-18T08:41:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
143,305,TN8001143,10475,40,2022-02-07T08:02:37.570258,2022-02-08T02:15:34.757216,2022-02-18T08:41:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
144,302,TN8001144,10207,40,2022-02-16T05:54:55.986599,2022-02-17T13:14:38.507315,2022-02-18T08:41:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
145,301,TN8001145,10158,40,2022-02-14T03:32:55.908054,2022-02-16T05:04:58.523968,2022-02-18T08:41:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
146,301,TN8001146,10090,40,2022-02-08T03:35:59.763074,2022-02-18T07:29:00,2022-02-18T07:29:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
147,301,TN8001147,10301,10,2022-02-15T00:27:07.892616,2022-02-16T08:07:50.688498,,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
148,302,TN8001148,10001,40,2022-02-14T06:03:02.166365,2022-02-15T02:28:32.020615,2022-02-18T07:29:00,AU,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-07"", ""other_reason"": ""Duplicate Orders As Errors during Checkout (Repeated Checkout)""}"
149,305,TN8001149,10438,40,2022-02-16T09:10:44.047018,2022-02-17T09:13:16.589434,2022-02-18T07:29:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
150,302,TN8001150,10052,40,2022-02-08T05:02:01.694465,2022-02-09T09:07:40.479001,2022-02-18T07:29:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-27"", ""other_reason"": """"}"
151,301,TN8001151,10365,40,2022-02-16T04:30:14.234295,2022-02-17T04:07:37.559333,2022-02-18T07:29:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
152,301,TN8001152,10388,40,2022-02-10T09:44:11.563398,2022-02-11T06:06:26.699053,2022-02-18T07:29:00,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
153,304,TN8001153,10647,20,2022-02-15T04:37:49.330769,2022-02-16T06:03:50.945309,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-06"", ""other_reason"": """"}"
154,301,TN8001154,10308,40,2022-02-15T09:41:16.185552,2022-02-16T05:05:53.243246,2022-02-18T06:07:00,US,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-11"", ""other_reason"": ""Arrived after CNY""}"
155,304,TN8001155,10598,50,2021-12-11T10:23:00,2021-12-11T10:24:00,,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
156,302,TN8001156,10247,40,2022-01-29T11:42:00,2022-02-07T04:08:00,2022-02-18T06:00:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
157,302,TN8001157,10111,40,2022-02-05T07:29:00,2022-02-09T08:36:00,2022-02-18T06:00:00,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
158,303,TN8001158,10553,40,2022-01-18T11:40:00,2022-02-14T06:58:00,2022-02-18T06:00:00,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-02-10"", ""other_reason"": """"}"
159,304,TN8001159,10510,40,2022-01-29T04:56:00,2022-02-18T05:59:00,2022-02-18T05:59:00,MY,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-11"", ""other_reason"": ""FOR NIKE- I WAS EXPECTING A JERSEY TYPE WHICH IS MORE QUICK DRY\r\n\r\nFOR ADIDAS KIDS- THE CUTTING IS SMALL, MY SON CANNOT FIT IT""}"
160,305,TN8001160,10658,40,2022-01-18T11:41:00,2022-02-14T06:59:00,2022-02-18T05:58:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
161,303,TN8001161,10673,10,2022-01-17T08:22:00,2022-02-18T05:58:00,,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
162,301,TN8001162,10551,40,2022-01-15T12:57:00,2022-02-18T05:57:00,2022-02-18T05:57:00,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
163,304,TN8001163,10217,40,2022-01-28T08:01:00,2022-02-12T23:21:00,2022-02-18T05:57:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
164,301,TN8001164,10677,40,2022-01-19T09:48:00,2022-02-18T05:56:00,2022-02-18T05:56:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
165,303,TN8001165,10223,40,2022-01-27T10:44:00,2022-02-11T10:23:00,2022-02-18T05:56:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-27"", ""other_reason"": """"}"
166,304,TN8001166,10592,40,2022-01-26T03:51:00,2022-02-18T05:55:00,2022-02-18T05:55:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
167,304,TN8001167,10474,20,2022-01-26T09:18:00,2022-02-07T04:08:00,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
168,305,TN8001168,10082,40,2022-02-07T05:28:00,2022-02-12T12:47:00,2022-02-18T05:55:00,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
169,305,TN8001169,10247,40,2022-02-09T11:35:00,2022-02-12T23:21:00,2022-02-18T05:54:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
170,303,TN8001170,10116,40,2022-01-29T05:41:00,2022-02-11T10:23:00,2022-02-18T05:54:00,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
171,305,TN8001171,10558,40,2022-02-08T08:31:00,2022-02-12T12:47:00,2022-02-18T05:53:00,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
172,303,TN8001172,10591,40,2022-02-11T02:15:00,2022-02-18T05:53:00,2022-02-18T05:53:00,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
173,301,TN8001173,10023,50,2022-01-29T05:45:00,2022-02-11T10:24:00,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
174,303,TN8001174,10592,40,2022-01-26T12:26:00,2022-01-27T05:23:00,2022-02-18T05:52:00,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
175,302,TN8001175,10068,40,2022-01-26T12:27:00,2022-01-27T05:23:00,2022-02-18T05:52:00,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
176,305,TN8001176,10775,40,2022-01-30T15:46:00,2022-02-18T05:52:00,2022-02-18T05:52:00,US,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
177,302,TN8001177,10536,40,2022-01-27T09:28:00,2022-02-18T05:51:00,2022-02-18T05:51:00,MY,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-09"", ""other_reason"": ""Dont like the style""}"
178,304,TN8001178,10775,40,2022-01-26T11:36:00,2022-02-14T06:49:00,2022-02-18T05:51:00,GB,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
179,303,TN8001179,10289,40,2022-02-10T02:44:00,2022-02-18T05:50:00,2022-02-18T05:50:00,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
180,305,TN8001180,10442,0,2022-02-15T06:59:04.261906,2022-02-15T07:45:58.318885,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
181,303,TN8001181,10448,40,2022-02-15T04:50:44.615074,2022-02-15T07:45:55.076238,2022-02-17T10:18:14.183712,GB,"{""reason"": ""Wrong Item"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
182,303,TN8001182,10367,40,2022-02-14T07:29:17.582972,2022-02-15T07:46:01.303564,2022-02-17T10:18:06.128435,AU,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
183,301,TN8001183,10568,40,2022-02-14T05:28:18.910148,2022-02-15T06:06:41.755853,2022-02-17T10:18:01.392101,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
184,303,TN8001184,10065,40,2022-02-14T05:08:48.373613,2022-02-17T10:17:58.144204,2022-02-17T10:17:58.144204,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
185,301,TN8001185,10665,40,2022-02-13T10:10:37.759971,2022-02-15T06:06:37.151881,2022-02-17T10:17:56.109506,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-09"", ""other_reason"": """"}"
186,303,TN8001186,10505,40,2022-02-13T09:55:42.333358,2022-02-14T07:07:19.078946,2022-02-17T10:17:54.242079,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-19"", ""other_reason"": """"}"
187,303,TN8001187,10103,40,2022-02-13T09:31:04.384657,2022-02-15T07:54:01.137315,2022-02-17T10:17:52.431657,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-10"", ""other_reason"": """"}"
188,305,TN8001188,10726,40,2022-02-13T08:44:50.768935,2022-02-15T07:54:04.434662,2022-02-17T10:17:50.625553,US,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-11"", ""other_reason"": ""1. Sizing issues\r\n2. Style doesn’t suit me""}"
189,301,TN8001189,10312,40,2022-02-13T08:19:01.688845,2022-02-15T05:21:47.118528,2022-02-17T10:17:48.632191,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-09"", ""other_reason"": """"}"
190,305,TN8001190,10501,40,2022-02-13T08:17:50.942671,2022-02-17T10:17:47.106223,2022-02-17T10:17:47.106223,MY,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
191,305,TN8001191,10557,40,2022-02-13T07:47:50.378317,2022-02-15T06:06:28.241837,2022-02-17T10:17:45.274146,US,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-03-09"", ""other_reason"": """"}"
192,303,TN8001192,10326,0,2022-02-13T07:25:13.465818,2022-02-15T07:53:54.441292,,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-06"", ""other_reason"": """"}"
193,303,TN8001193,10670,40,2022-02-13T04:18:19.892103,2022-02-17T10:17:39.954984,2022-02-17T10:17:39.954984,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
194,301,TN8001194,10327,60,2022-02-13T03:41:24.201929,2022-02-15T07:17:56.26136,,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
195,305,TN8001195,10714,40,2022-02-13T03:39:19.041798,2022-02-15T06:58:00.289437,2022-02-17T10:17:36.287492,US,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-27"", ""other_reason"": """"}"
196,301,TN8001196,10528,0,2022-02-13T03:24:50.462741,2022-02-14T07:07:02.719459,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
197,303,TN8001197,10119,20,2022-02-12T11:16:47.248442,2022-02-15T07:18:35.294838,,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-09"", ""other_reason"": """"}"
198,303,TN8001198,10305,30,2022-02-12T10:51:37.887718,2022-02-15T05:22:01.744872,,MY,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-11"", ""other_reason"": ""Not satisfied with the quality""}"
199,304,TN8001199,10472,40,2022-02-12T10:47:20.59362,2022-02-14T07:06:56.752328,2022-02-17T10:12:05.755049,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
200,304,TN8001200,10091,40,2022-02-12T10:45:08.216467,2022-02-14T07:06:55.265048,2022-02-17T10:07:05.470752,AU,"{""reason"": ""Wrong Item"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
201,303,TN8001201,10303,20,2022-02-12T09:56:11.301655,2022-02-14T07:06:53.784248,,GB,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-10"", ""other_reason"": ""item arrived too late for CNY""}"
202,305,TN8001202,10507,0,2022-02-12T09:42:59.622428,2022-02-15T06:58:06.668188,,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
203,305,TN8001203,10248,40,2022-02-12T09:19:54.78188,2022-02-15T05:21:31.057514,2022-02-17T10:06:59.913052,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-09"", ""other_reason"": """"}"
204,304,TN8001204,10306,40,2022-02-12T08:26:25.00122,2022-02-15T06:06:00.769512,2022-02-17T10:06:55.265436,GB,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-10"", ""other_reason"": """"}"
205,303,TN8001205,10460,40,2022-02-12T08:07:17.127273,2022-02-15T07:29:59.82868,2022-02-17T10:06:51.998434,US,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-27"", ""other_reason"": """"}"
206,305,TN8001206,10607,40,2022-02-12T06:11:39.034849,2022-02-15T06:58:23.305761,2022-02-17T10:06:48.466941,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-09"", ""other_reason"": """"}"
207,304,TN8001207,10214,40,2022-02-12T06:07:51.161318,2022-02-15T07:18:19.380381,2022-02-17T10:06:46.619003,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-11"", ""other_reason"": """"}"
208,305,TN8001208,10672,40,2022-02-12T06:04:59.719677,2022-02-14T05:16:30.771757,2022-02-17T10:06:44.849756,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-06"", ""other_reason"": """"}"
209,305,TN8001209,10046,40,2022-02-12T04:57:02.274156,2022-02-14T05:16:29.068391,2022-02-17T10:06:42.827717,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-06"", ""other_reason"": """"}"
210,305,TN8001210,10075,40,2022-02-12T04:54:22.458327,2022-02-14T05:16:27.529772,2022-02-17T10:06:40.972759,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-09"", ""other_reason"": """"}"
211,301,TN8001211,10229,40,2022-02-12T04:53:05.151081,2022-02-17T10:06:38.96664,2022-02-17T10:06:38.96664,MY,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-03-07"", ""other_reason"": """"}"
212,305,TN8001212,10161,20,2022-02-12T04:42:26.30711,2022-02-15T07:05:33.412713,,US,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-06"", ""other_reason"": ""Returning the perk me up bra- not happy with fitting, it slips off easily and doesn't provide the support as described ""}"
213,305,TN8001213,10030,40,2022-02-12T04:36:40.060953,2022-02-15T07:23:33.120375,2022-02-17T10:06:33.592908,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-06"", ""other_reason"": """"}"
214,301,TN8001214,10577,40,2022-02-12T03:36:01.026316,2022-02-12T05:58:15.241642,2022-02-17T10:06:30.132599,AU,"{""reason"": ""Others"", ""expiry_date"": ""2022-02-27"", ""other_reason"": ""Unfit""}"
215,304,TN8001215,10627,40,2022-02-12T03:34:42.618777,2022-02-14T07:06:24.262154,2022-02-17T10:06:28.317166,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-07"", ""other_reason"": """"}"
216,305,TN8001216,10012,40,2022-02-12T02:35:52.473705,2022-02-15T07:17:38.677173,2022-02-17T10:06:21.792218,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-06"", ""other_reason"": """"}"
217,304,TN8001217,10244,40,2022-02-11T13:18:27.689169,2022-02-15T06:05:30.746192,2022-02-17T10:06:19.992921,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-27"", ""other_reason"": """"}"
218,301,TN8001218,10046,60,2022-02-11T10:02:30.526669,2022-02-12T06:05:16.735796,,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-27"", ""other_reason"": """"}"
219,304,TN8001219,10477,40,2022-02-11T09:14:55.836162,2022-02-12T05:57:45.417811,2022-02-17T10:06:16.380157,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-07"", ""other_reason"": """"}"
220,301,TN8001220,10485,40,2022-02-11T08:52:31.160614,2022-02-12T05:58:23.184459,2022-02-17T10:06:14.215836,AU,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-06"", ""other_reason"": ""The pocket opened maybe due to my hip size. The other 2 seemed a bit too short for my height.""}"
221,304,TN8001221,10351,40,2022-02-11T08:28:50.064235,2022-02-15T07:53:58.457486,2022-02-17T10:06:11.398847,US,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-07"", ""other_reason"": """"}"
222,301,TN8001222,10239,40,2022-02-11T07:37:17.632267,2022-02-15T06:57:51.781918,2022-02-17T10:06:08.09625,AU,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-03-06"", ""other_reason"": """"}"
223,304,TN8001223,10136,40,2022-02-11T07:30:52.640676,2022-02-15T06:05:20.068683,2022-02-17T10:06:04.64737,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-06"", ""other_reason"": """"}"
224,304,TN8001224,10090,40,2022-02-11T06:53:33.795492,2022-02-12T07:05:18.285943,2022-02-17T10:06:02.828071,US,"{""reason"": ""Faulty"", ""expiry_date"": ""2022-03-06"", ""other_reason"": """"}"
225,304,TN8001225,10421,50,2022-02-11T06:50:33.390495,2022-02-12T07:05:16.756711,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-07"", ""other_reason"": """"}"
226,303,TN8001226,10676,40,2022-02-11T06:14:02.769965,2022-02-12T05:58:06.258764,2022-02-17T10:05:59.132558,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-09"", ""other_reason"": """"}"
227,303,TN8001227,10285,50,2022-02-11T05:47:30.553115,2022-02-12T06:05:02.299901,,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-07"", ""other_reason"": """"}"
228,305,TN8001228,10639,40,2022-02-11T05:12:46.12282,2022-02-12T05:57:57.846379,2022-02-17T10:05:53.806174,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-02-27"", ""other_reason"": """"}"
229,301,TN8001229,10344,40,2022-02-11T04:19:35.077362,2022-02-15T07:19:34.933502,2022-02-17T10:05:51.703366,GB,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-06"", ""other_reason"": """"}"
230,305,TN8001230,10391,40,2022-02-11T04:15:57.123218,2022-02-17T10:05:49.900393,2022-02-17T10:05:49.900393,MY,"{""reason"": ""Change of mind"", ""expiry_date"": ""2022-02-27"", ""other_reason"": """"}"
231,305,TN8001231,10106,40,2022-02-10T11:26:52.127173,2022-02-11T07:05:06.223694,2022-02-17T10:05:46.695877,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-09"", ""other_reason"": """"}"
232,301,TN8001232,10058,40,2022-02-10T10:44:27.454228,2022-02-15T07:19:12.76649,2022-02-17T10:05:44.851424,AU,"{""reason"": ""Sizing issue"", ""expiry_date"": ""2022-03-09"", ""other_reason"": """"}"
233,305,TN8001233,10316,40,2022-02-10T08:01:44.609534,2022-02-11T08:04:55.91408,2022-02-17T10:05:42.949163,AU,"{""reason"": ""Others"", ""expiry_date"": ""2022-03-09"", ""other_reason"": ""ordered pajama set, but only shirt arrived. no pants included for the item.""}"
